sym,tf,thresh,tp,sl,horizon,rr,fires,fire_pct,trades_mo,wr,ev_trade,monthly_ev,wins,losses,timeouts
XRP/USDT,15m,0.4,0.03,0.015,4,2.0,487,3.25,93.6,46.4,0.405,37.859,39,45,403
XRP/USDT,15m,0.4,0.03,0.015,6,2.0,487,3.25,93.6,53.7,0.576,53.909,73,63,351
XRP/USDT,15m,0.4,0.03,0.015,8,2.0,487,3.25,93.6,54.2,0.703,65.795,96,81,310
XRP/USDT,15m,0.4,0.03,0.015,12,2.0,487,3.25,93.6,54.5,0.728,68.144,128,107,252
XRP/USDT,15m,0.4,0.03,0.015,16,2.0,487,3.25,93.6,53.6,0.699,65.454,149,129,209
XRP/USDT,15m,0.4,0.03,0.015,20,2.0,487,3.25,93.6,50.6,0.659,61.662,158,154,175
XRP/USDT,15m,0.4,0.03,0.015,24,2.0,487,3.25,93.6,49.7,0.608,56.892,169,171,147
XRP/USDT,15m,0.4,0.03,0.015,36,2.0,487,3.25,93.6,45.1,0.451,42.223,174,212,101
XRP/USDT,15m,0.4,0.03,0.015,48,2.0,487,3.25,93.6,43.3,0.451,42.189,179,234,74
XRP/USDT,15m,0.4,0.03,0.02,4,1.5,487,3.25,93.6,55.7,0.401,37.491,39,31,417
XRP/USDT,15m,0.4,0.03,0.02,6,1.5,487,3.25,93.6,61.9,0.574,53.753,73,45,369
XRP/USDT,15m,0.4,0.03,0.02,8,1.5,487,3.25,93.6,63.6,0.695,65.062,96,55,336
XRP/USDT,15m,0.4,0.03,0.02,12,1.5,487,3.25,93.6,65.8,0.746,69.806,133,69,285
XRP/USDT,15m,0.4,0.03,0.02,16,1.5,487,3.25,93.6,62.6,0.697,65.186,154,92,241
XRP/USDT,15m,0.4,0.03,0.02,20,1.5,487,3.25,93.6,60.1,0.651,60.931,164,109,214
XRP/USDT,15m,0.4,0.03,0.02,24,1.5,487,3.25,93.6,58.9,0.585,54.724,176,123,188
XRP/USDT,15m,0.4,0.03,0.02,36,1.5,487,3.25,93.6,51.3,0.394,36.844,181,172,134
XRP/USDT,15m,0.4,0.03,0.02,48,1.5,487,3.25,93.6,48.1,0.36,33.666,186,201,100
XRP/USDT,15m,0.4,0.03,0.025,4,1.2,487,3.25,93.6,60.0,0.386,36.153,39,26,422
XRP/USDT,15m,0.4,0.03,0.025,6,1.2,487,3.25,93.6,69.4,0.571,53.462,75,33,379
XRP/USDT,15m,0.4,0.03,0.025,8,1.2,487,3.25,93.6,71.5,0.689,64.463,98,39,350
XRP/USDT,15m,0.4,0.03,0.025,12,1.2,487,3.25,93.6,70.7,0.734,68.67,135,56,296
XRP/USDT,15m,0.4,0.03,0.025,16,1.2,487,3.25,93.6,68.7,0.667,62.457,156,71,260
XRP/USDT,15m,0.4,0.03,0.025,20,1.2,487,3.25,93.6,66.7,0.608,56.897,166,83,238
XRP/USDT,15m,0.4,0.03,0.025,24,1.2,487,3.25,93.6,65.0,0.538,50.394,178,96,213
XRP/USDT,15m,0.4,0.03,0.025,36,1.2,487,3.25,93.6,57.7,0.338,31.649,183,134,170
XRP/USDT,15m,0.4,0.03,0.025,48,1.2,487,3.25,93.6,52.7,0.266,24.85,188,169,130
XRP/USDT,15m,0.4,0.04,0.008,4,5.0,487,3.25,93.6,8.4,0.337,31.512,14,152,321
XRP/USDT,15m,0.4,0.04,0.008,6,5.0,487,3.25,93.6,11.8,0.478,44.769,25,186,276
XRP/USDT,15m,0.4,0.04,0.008,8,5.0,487,3.25,93.6,17.1,0.611,57.137,41,199,247
XRP/USDT,15m,0.4,0.04,0.008,12,5.0,487,3.25,93.6,20.0,0.646,60.467,57,228,202
XRP/USDT,15m,0.4,0.04,0.008,16,5.0,487,3.25,93.6,24.5,0.684,64.054,80,246,161
XRP/USDT,15m,0.4,0.04,0.008,20,5.0,487,3.25,93.6,25.5,0.676,63.307,91,266,130
XRP/USDT,15m,0.4,0.04,0.008,24,5.0,487,3.25,93.6,25.7,0.644,60.316,97,280,110
XRP/USDT,15m,0.4,0.04,0.008,36,5.0,487,3.25,93.6,26.4,0.574,53.693,107,299,81
XRP/USDT,15m,0.4,0.04,0.008,48,5.0,487,3.25,93.6,25.8,0.563,52.665,108,311,68
XRP/USDT,15m,0.4,0.04,0.01,4,4.0,487,3.25,93.6,11.1,0.336,31.434,14,112,361
XRP/USDT,15m,0.4,0.04,0.01,6,4.0,487,3.25,93.6,14.5,0.495,46.335,25,148,314
XRP/USDT,15m,0.4,0.04,0.01,8,4.0,487,3.25,93.6,20.5,0.635,59.426,41,159,287
XRP/USDT,15m,0.4,0.04,0.01,12,4.0,487,3.25,93.6,25.1,0.693,64.831,61,182,244
XRP/USDT,15m,0.4,0.04,0.01,16,4.0,487,3.25,93.6,28.4,0.713,66.693,84,212,191
XRP/USDT,15m,0.4,0.04,0.01,20,4.0,487,3.25,93.6,28.8,0.695,65.055,96,237,154
XRP/USDT,15m,0.4,0.04,0.01,24,4.0,487,3.25,93.6,29.1,0.664,62.175,103,251,133
XRP/USDT,15m,0.4,0.04,0.01,36,4.0,487,3.25,93.6,29.2,0.57,53.32,114,276,97
XRP/USDT,15m,0.4,0.04,0.01,48,4.0,487,3.25,93.6,28.4,0.548,51.29,116,293,78
XRP/USDT,15m,0.4,0.04,0.015,4,2.7,487,3.25,93.6,26.2,0.404,37.842,16,45,426
XRP/USDT,15m,0.4,0.04,0.015,6,2.7,487,3.25,93.6,29.8,0.57,53.368,28,66,393
XRP/USDT,15m,0.4,0.04,0.015,8,2.7,487,3.25,93.6,34.9,0.714,66.784,45,84,358
XRP/USDT,15m,0.4,0.04,0.015,12,2.7,487,3.25,93.6,37.5,0.751,70.293,66,110,311
XRP/USDT,15m,0.4,0.04,0.015,16,2.7,487,3.25,93.6,41.1,0.749,70.12,92,132,263
XRP/USDT,15m,0.4,0.04,0.015,20,2.7,487,3.25,93.6,39.8,0.735,68.799,104,157,226
XRP/USDT,15m,0.4,0.04,0.015,24,2.7,487,3.25,93.6,39.6,0.71,66.446,114,174,199
XRP/USDT,15m,0.4,0.04,0.015,36,2.7,487,3.25,93.6,36.7,0.555,51.968,126,217,144
XRP/USDT,15m,0.4,0.04,0.015,48,2.7,487,3.25,93.6,34.8,0.538,50.375,129,242,116
XRP/USDT,15m,0.4,0.04,0.02,4,2.0,487,3.25,93.6,34.0,0.4,37.475,16,31,440
XRP/USDT,15m,0.4,0.04,0.02,6,2.0,487,3.25,93.6,37.3,0.568,53.12,28,47,412
XRP/USDT,15m,0.4,0.04,0.02,8,2.0,487,3.25,93.6,43.7,0.703,65.763,45,58,384
XRP/USDT,15m,0.4,0.04,0.02,12,2.0,487,3.25,93.6,48.9,0.772,72.249,69,72,346
XRP/USDT,15m,0.4,0.04,0.02,16,2.0,487,3.25,93.6,50.3,0.753,70.445,96,95,296
XRP/USDT,15m,0.4,0.04,0.02,20,2.0,487,3.25,93.6,49.3,0.735,68.797,109,112,266
XRP/USDT,15m,0.4,0.04,0.02,24,2.0,487,3.25,93.6,48.6,0.696,65.164,119,126,242
XRP/USDT,15m,0.4,0.04,0.02,36,2.0,487,3.25,93.6,42.9,0.507,47.454,133,177,177
XRP/USDT,15m,0.4,0.04,0.02,48,2.0,487,3.25,93.6,39.4,0.453,42.428,136,209,142
XRP/USDT,15m,0.4,0.04,0.025,4,1.6,487,3.25,93.6,38.1,0.386,36.137,16,26,445
XRP/USDT,15m,0.4,0.04,0.025,6,1.6,487,3.25,93.6,46.0,0.566,52.934,29,34,424
XRP/USDT,15m,0.4,0.04,0.025,8,1.6,487,3.25,93.6,52.8,0.697,65.26,47,42,398
XRP/USDT,15m,0.4,0.04,0.025,12,1.6,487,3.25,93.6,54.6,0.761,71.21,71,59,357
XRP/USDT,15m,0.4,0.04,0.025,16,1.6,487,3.25,93.6,57.0,0.725,67.812,98,74,315
XRP/USDT,15m,0.4,0.04,0.025,20,1.6,487,3.25,93.6,56.3,0.693,64.86,111,86,290
XRP/USDT,15m,0.4,0.04,0.025,24,1.6,487,3.25,93.6,55.0,0.651,60.93,121,99,267
XRP/USDT,15m,0.4,0.04,0.025,36,1.6,487,3.25,93.6,49.5,0.453,42.379,135,138,214
XRP/USDT,15m,0.4,0.04,0.025,48,1.6,487,3.25,93.6,43.8,0.355,33.227,138,177,172
XRP/USDT,15m,0.4,0.05,0.008,4,6.2,487,3.25,93.6,3.2,0.33,30.838,5,152,330
XRP/USDT,15m,0.4,0.05,0.008,6,6.2,487,3.25,93.6,4.1,0.464,43.387,8,186,293
XRP/USDT,15m,0.4,0.05,0.008,8,6.2,487,3.25,93.6,8.3,0.611,57.139,18,200,269
XRP/USDT,15m,0.4,0.05,0.008,12,6.2,487,3.25,93.6,12.9,0.682,63.802,34,229,224
XRP/USDT,15m,0.4,0.05,0.008,16,6.2,487,3.25,93.6,16.8,0.735,68.771,50,247,190
XRP/USDT,15m,0.4,0.05,0.008,20,6.2,487,3.25,93.6,17.8,0.73,68.285,58,267,162
XRP/USDT,15m,0.4,0.05,0.008,24,6.2,487,3.25,93.6,19.5,0.715,66.868,68,281,138
XRP/USDT,15m,0.4,0.05,0.008,36,6.2,487,3.25,93.6,19.4,0.652,60.978,72,300,115
XRP/USDT,15m,0.4,0.05,0.008,48,6.2,487,3.25,93.6,19.6,0.617,57.725,76,312,99
XRP/USDT,15m,0.4,0.05,0.01,4,5.0,487,3.25,93.6,4.3,0.329,30.76,5,112,370
XRP/USDT,15m,0.4,0.05,0.01,6,5.0,487,3.25,93.6,5.1,0.48,44.953,8,148,331
XRP/USDT,15m,0.4,0.05,0.01,8,5.0,487,3.25,93.6,10.2,0.643,60.161,18,159,310
XRP/USDT,15m,0.4,0.05,0.01,12,5.0,487,3.25,93.6,17.3,0.746,69.847,38,182,267
XRP/USDT,15m,0.4,0.05,0.01,16,5.0,487,3.25,93.6,20.3,0.779,72.947,54,212,221
XRP/USDT,15m,0.4,0.05,0.01,20,5.0,487,3.25,93.6,20.7,0.767,71.746,62,237,188
XRP/USDT,15m,0.4,0.05,0.01,24,5.0,487,3.25,93.6,22.3,0.752,70.379,72,251,164
XRP/USDT,15m,0.4,0.05,0.01,36,5.0,487,3.25,93.6,22.0,0.67,62.655,78,276,133
XRP/USDT,15m,0.4,0.05,0.01,48,5.0,487,3.25,93.6,22.1,0.624,58.359,83,293,111
XRP/USDT,15m,0.4,0.05,0.015,4,3.3,487,3.25,93.6,11.8,0.394,36.852,6,45,436
XRP/USDT,15m,0.4,0.05,0.015,6,3.3,487,3.25,93.6,13.2,0.55,51.43,10,66,411
XRP/USDT,15m,0.4,0.05,0.015,8,3.3,487,3.25,93.6,20.0,0.721,67.481,21,84,382
XRP/USDT,15m,0.4,0.05,0.015,12,3.3,487,3.25,93.6,27.5,0.802,75.02,42,111,334
XRP/USDT,15m,0.4,0.05,0.015,16,3.3,487,3.25,93.6,30.4,0.812,75.945,58,133,296
XRP/USDT,15m,0.4,0.05,0.015,20,3.3,487,3.25,93.6,29.5,0.804,75.26,66,158,263
XRP/USDT,15m,0.4,0.05,0.015,24,3.3,487,3.25,93.6,31.4,0.803,75.194,80,175,232
XRP/USDT,15m,0.4,0.05,0.015,36,3.3,487,3.25,93.6,28.5,0.661,61.885,87,218,182
XRP/USDT,15m,0.4,0.05,0.015,48,3.3,487,3.25,93.6,27.5,0.616,57.604,92,243,152
XRP/USDT,15m,0.4,0.05,0.02,4,2.5,487,3.25,93.6,16.2,0.39,36.485,6,31,450
XRP/USDT,15m,0.4,0.05,0.02,6,2.5,487,3.25,93.6,17.5,0.547,51.182,10,47,430
XRP/USDT,15m,0.4,0.05,0.02,8,2.5,487,3.25,93.6,26.6,0.71,66.46,21,58,408
XRP/USDT,15m,0.4,0.05,0.02,12,2.5,487,3.25,93.6,37.6,0.825,77.238,44,73,370
XRP/USDT,15m,0.4,0.05,0.02,16,2.5,487,3.25,93.6,38.5,0.816,76.35,60,96,331
XRP/USDT,15m,0.4,0.05,0.02,20,2.5,487,3.25,93.6,37.9,0.805,75.377,69,113,305
XRP/USDT,15m,0.4,0.05,0.02,24,2.5,487,3.25,93.6,39.8,0.791,74.071,84,127,276
XRP/USDT,15m,0.4,0.05,0.02,36,2.5,487,3.25,93.6,34.3,0.62,57.992,93,178,216
XRP/USDT,15m,0.4,0.05,0.02,48,2.5,487,3.25,93.6,31.8,0.537,50.288,98,210,179
XRP/USDT,15m,0.4,0.05,0.025,4,2.0,487,3.25,93.6,18.8,0.376,35.146,6,26,455
XRP/USDT,15m,0.4,0.05,0.025,6,2.0,487,3.25,93.6,24.4,0.547,51.188,11,34,442
XRP/USDT,15m,0.4,0.05,0.025,8,2.0,487,3.25,93.6,35.4,0.709,66.341,23,42,422
XRP/USDT,15m,0.4,0.05,0.025,12,2.0,487,3.25,93.6,43.4,0.817,76.486,46,60,381
XRP/USDT,15m,0.4,0.05,0.025,16,2.0,487,3.25,93.6,45.3,0.791,74.006,62,75,350
XRP/USDT,15m,0.4,0.05,0.025,20,2.0,487,3.25,93.6,44.9,0.766,71.728,71,87,329
XRP/USDT,15m,0.4,0.05,0.025,24,2.0,487,3.25,93.6,46.2,0.749,70.125,86,100,301
XRP/USDT,15m,0.4,0.05,0.025,36,2.0,487,3.25,93.6,40.6,0.569,53.205,95,139,253
XRP/USDT,15m,0.4,0.05,0.025,48,2.0,487,3.25,93.6,36.0,0.442,41.376,100,178,209
XRP/USDT,15m,0.4,0.075,0.008,4,9.4,487,3.25,93.6,0.7,0.321,30.073,1,152,334
XRP/USDT,15m,0.4,0.075,0.008,6,9.4,487,3.25,93.6,0.5,0.442,41.385,1,187,299
XRP/USDT,15m,0.4,0.075,0.008,8,9.4,487,3.25,93.6,1.0,0.586,54.881,2,202,283
XRP/USDT,15m,0.4,0.075,0.008,12,9.4,487,3.25,93.6,2.1,0.657,61.459,5,231,251
XRP/USDT,15m,0.4,0.075,0.008,16,9.4,487,3.25,93.6,5.7,0.744,69.669,15,249,223
XRP/USDT,15m,0.4,0.075,0.008,20,9.4,487,3.25,93.6,7.2,0.76,71.093,21,269,197
XRP/USDT,15m,0.4,0.075,0.008,24,9.4,487,3.25,93.6,9.5,0.744,69.637,30,286,171
XRP/USDT,15m,0.4,0.075,0.008,36,9.4,487,3.25,93.6,11.8,0.752,70.382,41,307,139
XRP/USDT,15m,0.4,0.075,0.008,48,9.4,487,3.25,93.6,11.4,0.707,66.183,41,319,127
XRP/USDT,15m,0.4,0.075,0.01,4,7.5,487,3.25,93.6,0.9,0.321,29.994,1,112,374
XRP/USDT,15m,0.4,0.075,0.01,6,7.5,487,3.25,93.6,0.7,0.459,42.912,1,149,337
XRP/USDT,15m,0.4,0.075,0.01,8,7.5,487,3.25,93.6,1.2,0.618,57.826,2,161,324
XRP/USDT,15m,0.4,0.075,0.01,12,7.5,487,3.25,93.6,3.2,0.718,67.23,6,184,297
XRP/USDT,15m,0.4,0.075,0.01,16,7.5,487,3.25,93.6,7.0,0.781,73.099,16,214,257
XRP/USDT,15m,0.4,0.075,0.01,20,7.5,487,3.25,93.6,8.4,0.782,73.17,22,239,226
XRP/USDT,15m,0.4,0.075,0.01,24,7.5,487,3.25,93.6,10.8,0.775,72.526,31,256,200
XRP/USDT,15m,0.4,0.075,0.01,36,7.5,487,3.25,93.6,13.5,0.78,72.97,44,283,160
XRP/USDT,15m,0.4,0.075,0.01,48,7.5,487,3.25,93.6,12.8,0.725,67.86,44,300,143
XRP/USDT,15m,0.4,0.075,0.015,4,5.0,487,3.25,93.6,2.2,0.386,36.167,1,45,441
XRP/USDT,15m,0.4,0.075,0.015,6,5.0,487,3.25,93.6,2.9,0.529,49.511,2,67,418
XRP/USDT,15m,0.4,0.075,0.015,8,5.0,487,3.25,93.6,3.4,0.697,65.206,3,86,398
XRP/USDT,15m,0.4,0.075,0.015,12,5.0,487,3.25,93.6,6.6,0.78,72.99,8,113,366
XRP/USDT,15m,0.4,0.075,0.015,16,5.0,487,3.25,93.6,11.8,0.821,76.803,18,135,334
XRP/USDT,15m,0.4,0.075,0.015,20,5.0,487,3.25,93.6,14.0,0.838,78.414,26,160,301
XRP/USDT,15m,0.4,0.075,0.015,24,5.0,487,3.25,93.6,16.3,0.843,78.888,35,180,272
XRP/USDT,15m,0.4,0.075,0.015,36,5.0,487,3.25,93.6,17.9,0.793,74.188,49,225,213
XRP/USDT,15m,0.4,0.075,0.015,48,5.0,487,3.25,93.6,16.4,0.738,69.075,49,250,188
XRP/USDT,15m,0.4,0.075,0.02,4,3.8,487,3.25,93.6,3.1,0.383,35.8,1,31,455
XRP/USDT,15m,0.4,0.075,0.02,6,3.8,487,3.25,93.6,4.0,0.525,49.167,2,48,437
XRP/USDT,15m,0.4,0.075,0.02,8,3.8,487,3.25,93.6,4.8,0.684,63.993,3,60,424
XRP/USDT,15m,0.4,0.075,0.02,12,3.8,487,3.25,93.6,9.6,0.802,75.044,8,75,404
XRP/USDT,15m,0.4,0.075,0.02,16,3.8,487,3.25,93.6,15.5,0.817,76.429,18,98,371
XRP/USDT,15m,0.4,0.075,0.02,20,3.8,487,3.25,93.6,19.0,0.836,78.235,27,115,345
XRP/USDT,15m,0.4,0.075,0.02,24,3.8,487,3.25,93.6,22.2,0.832,77.866,37,130,320
XRP/USDT,15m,0.4,0.075,0.02,36,3.8,487,3.25,93.6,21.6,0.751,70.274,51,185,251
XRP/USDT,15m,0.4,0.075,0.02,48,3.8,487,3.25,93.6,19.0,0.661,61.88,51,217,219
XRP/USDT,15m,0.4,0.075,0.025,4,3.0,487,3.25,93.6,3.7,0.368,34.461,1,26,460
XRP/USDT,15m,0.4,0.075,0.025,6,3.0,487,3.25,93.6,7.9,0.53,49.557,3,35,449
XRP/USDT,15m,0.4,0.075,0.025,8,3.0,487,3.25,93.6,10.2,0.691,64.643,5,44,438
XRP/USDT,15m,0.4,0.075,0.025,12,3.0,487,3.25,93.6,13.9,0.802,75.061,10,62,415
XRP/USDT,15m,0.4,0.075,0.025,16,3.0,487,3.25,93.6,20.6,0.8,74.853,20,77,390
XRP/USDT,15m,0.4,0.075,0.025,20,3.0,487,3.25,93.6,24.6,0.805,75.354,29,89,369
XRP/USDT,15m,0.4,0.075,0.025,24,3.0,487,3.25,93.6,27.7,0.8,74.832,39,102,346
XRP/USDT,15m,0.4,0.075,0.025,36,3.0,487,3.25,93.6,26.6,0.703,65.776,53,146,288
XRP/USDT,15m,0.4,0.075,0.025,48,3.0,487,3.25,93.6,22.3,0.569,53.255,53,185,249
XRP/USDT,15m,0.4,0.1,0.008,4,12.5,487,3.25,93.6,0.0,0.322,30.108,0,152,335
XRP/USDT,15m,0.4,0.1,0.008,6,12.5,487,3.25,93.6,0.5,0.447,41.865,1,187,299
XRP/USDT,15m,0.4,0.1,0.008,8,12.5,487,3.25,93.6,0.5,0.591,55.28,1,202,284
XRP/USDT,15m,0.4,0.1,0.008,12,12.5,487,3.25,93.6,0.9,0.663,62.092,2,231,254
XRP/USDT,15m,0.4,0.1,0.008,16,12.5,487,3.25,93.6,1.2,0.74,69.296,3,249,235
XRP/USDT,15m,0.4,0.1,0.008,20,12.5,487,3.25,93.6,3.2,0.77,72.043,9,269,209
XRP/USDT,15m,0.4,0.1,0.008,24,12.5,487,3.25,93.6,4.3,0.755,70.697,13,286,188
XRP/USDT,15m,0.4,0.1,0.008,36,12.5,487,3.25,93.6,8.0,0.803,75.149,27,312,148
XRP/USDT,15m,0.4,0.1,0.008,48,12.5,487,3.25,93.6,8.7,0.763,71.437,31,325,131
XRP/USDT,15m,0.4,0.1,0.01,4,10.0,487,3.25,93.6,0.0,0.321,30.03,0,112,375
XRP/USDT,15m,0.4,0.1,0.01,6,10.0,487,3.25,93.6,0.7,0.464,43.392,1,149,337
XRP/USDT,15m,0.4,0.1,0.01,8,10.0,487,3.25,93.6,0.6,0.622,58.226,1,161,325
XRP/USDT,15m,0.4,0.1,0.01,12,10.0,487,3.25,93.6,1.1,0.726,67.903,2,184,301
XRP/USDT,15m,0.4,0.1,0.01,16,10.0,487,3.25,93.6,1.4,0.76,71.093,3,215,269
XRP/USDT,15m,0.4,0.1,0.01,20,10.0,487,3.25,93.6,3.6,0.775,72.487,9,240,238
XRP/USDT,15m,0.4,0.1,0.01,24,10.0,487,3.25,93.6,4.8,0.769,71.953,13,257,217
XRP/USDT,15m,0.4,0.1,0.01,36,10.0,487,3.25,93.6,8.5,0.815,76.257,27,289,171
XRP/USDT,15m,0.4,0.1,0.01,48,10.0,487,3.25,93.6,9.7,0.772,72.211,33,307,147
XRP/USDT,15m,0.4,0.1,0.015,4,6.7,487,3.25,93.6,0.0,0.387,36.202,0,45,442
XRP/USDT,15m,0.4,0.1,0.015,6,6.7,487,3.25,93.6,1.5,0.534,49.939,1,67,419
XRP/USDT,15m,0.4,0.1,0.015,8,6.7,487,3.25,93.6,1.1,0.695,65.026,1,86,400
XRP/USDT,15m,0.4,0.1,0.015,12,6.7,487,3.25,93.6,1.7,0.77,72.054,2,114,371
XRP/USDT,15m,0.4,0.1,0.015,16,6.7,487,3.25,93.6,2.1,0.777,72.731,3,137,347
XRP/USDT,15m,0.4,0.1,0.015,20,6.7,487,3.25,93.6,5.3,0.807,75.487,9,162,316
XRP/USDT,15m,0.4,0.1,0.015,24,6.7,487,3.25,93.6,7.1,0.812,75.976,14,182,291
XRP/USDT,15m,0.4,0.1,0.015,36,6.7,487,3.25,93.6,10.9,0.81,75.831,28,230,229
XRP/USDT,15m,0.4,0.1,0.015,48,6.7,487,3.25,93.6,12.3,0.765,71.629,36,257,194
XRP/USDT,15m,0.4,0.1,0.02,4,5.0,487,3.25,93.6,0.0,0.383,35.835,0,31,456
XRP/USDT,15m,0.4,0.1,0.02,6,5.0,487,3.25,93.6,2.0,0.53,49.594,1,48,438
XRP/USDT,15m,0.4,0.1,0.02,8,5.0,487,3.25,93.6,1.6,0.682,63.812,1,60,426
XRP/USDT,15m,0.4,0.1,0.02,12,5.0,487,3.25,93.6,2.6,0.791,74.012,2,76,409
XRP/USDT,15m,0.4,0.1,0.02,16,5.0,487,3.25,93.6,2.9,0.771,72.164,3,100,384
XRP/USDT,15m,0.4,0.1,0.02,20,5.0,487,3.25,93.6,7.1,0.803,75.136,9,117,361
XRP/USDT,15m,0.4,0.1,0.02,24,5.0,487,3.25,93.6,10.2,0.8,74.885,15,132,340
XRP/USDT,15m,0.4,0.1,0.02,36,5.0,487,3.25,93.6,13.2,0.756,70.789,29,190,268
XRP/USDT,15m,0.4,0.1,0.02,48,5.0,487,3.25,93.6,14.2,0.674,63.096,37,223,227
XRP/USDT,15m,0.4,0.1,0.025,4,4.0,487,3.25,93.6,0.0,0.369,34.497,0,26,461
XRP/USDT,15m,0.4,0.1,0.025,6,4.0,487,3.25,93.6,2.8,0.534,49.928,1,35,451
XRP/USDT,15m,0.4,0.1,0.025,8,4.0,487,3.25,93.6,2.2,0.682,63.794,1,44,442
XRP/USDT,15m,0.4,0.1,0.025,12,4.0,487,3.25,93.6,3.0,0.749,70.09,2,65,420
XRP/USDT,15m,0.4,0.1,0.025,16,4.0,487,3.25,93.6,3.6,0.711,66.553,3,81,403
XRP/USDT,15m,0.4,0.1,0.025,20,4.0,487,3.25,93.6,8.8,0.729,68.219,9,93,385
XRP/USDT,15m,0.4,0.1,0.025,24,4.0,487,3.25,93.6,12.4,0.725,67.816,15,106,366
XRP/USDT,15m,0.4,0.1,0.025,36,4.0,487,3.25,93.6,16.1,0.665,62.266,29,151,307
XRP/USDT,15m,0.4,0.1,0.025,48,4.0,487,3.25,93.6,16.2,0.537,50.265,37,192,258
XRP/USDT,15m,0.45,0.01,0.008,4,1.2,354,2.36,68.0,56.5,0.195,13.257,135,104,115
XRP/USDT,15m,0.45,0.01,0.008,6,1.2,354,2.36,68.0,58.3,0.221,15.022,165,118,71
XRP/USDT,15m,0.45,0.01,0.008,8,1.2,354,2.36,68.0,58.5,0.211,14.376,179,127,48
XRP/USDT,15m,0.45,0.01,0.008,12,1.2,354,2.36,68.0,56.4,0.199,13.541,185,143,26
XRP/USDT,15m,0.45,0.01,0.008,16,1.2,354,2.36,68.0,56.0,0.195,13.275,190,149,15
XRP/USDT,15m,0.45,0.01,0.008,20,1.2,354,2.36,68.0,55.0,0.184,12.535,193,158,3
XRP/USDT,15m,0.45,0.01,0.008,24,1.2,354,2.36,68.0,54.5,0.181,12.337,193,161,0
XRP/USDT,15m,0.45,0.01,0.008,36,1.2,354,2.36,68.0,54.5,0.181,12.337,193,161,0
XRP/USDT,15m,0.45,0.01,0.008,48,1.2,354,2.36,68.0,54.5,0.181,12.337,193,161,0
XRP/USDT,15m,0.45,0.015,0.008,4,1.9,354,2.36,68.0,47.8,0.296,20.11,97,106,151
XRP/USDT,15m,0.45,0.015,0.008,6,1.9,354,2.36,68.0,52.1,0.372,25.34,134,123,97
XRP/USDT,15m,0.45,0.015,0.008,8,1.9,354,2.36,68.0,53.5,0.384,26.14,152,132,70
XRP/USDT,15m,0.45,0.015,0.008,12,1.9,354,2.36,68.0,52.1,0.379,25.775,162,149,43
XRP/USDT,15m,0.45,0.015,0.008,16,1.9,354,2.36,68.0,51.7,0.372,25.333,167,156,31
XRP/USDT,15m,0.45,0.015,0.008,20,1.9,354,2.36,68.0,50.4,0.353,24.032,169,166,19
XRP/USDT,15m,0.45,0.015,0.008,24,1.9,354,2.36,68.0,50.0,0.339,23.04,171,171,12
XRP/USDT,15m,0.45,0.015,0.008,36,1.9,354,2.36,68.0,49.6,0.329,22.412,171,174,9
XRP/USDT,15m,0.45,0.015,0.008,48,1.9,354,2.36,68.0,49.6,0.343,23.333,173,176,5
XRP/USDT,15m,0.45,0.015,0.01,4,1.5,354,2.36,68.0,57.1,0.298,20.283,101,76,177
XRP/USDT,15m,0.45,0.015,0.01,6,1.5,354,2.36,68.0,58.5,0.377,25.658,138,98,118
XRP/USDT,15m,0.45,0.015,0.01,8,1.5,354,2.36,68.0,60.1,0.401,27.251,158,105,91
XRP/USDT,15m,0.45,0.015,0.01,12,1.5,354,2.36,68.0,58.6,0.399,27.126,171,121,62
XRP/USDT,15m,0.45,0.015,0.01,16,1.5,354,2.36,68.0,56.2,0.374,25.457,176,137,41
XRP/USDT,15m,0.45,0.015,0.01,20,1.5,354,2.36,68.0,54.3,0.346,23.51,178,150,26
XRP/USDT,15m,0.45,0.015,0.01,24,1.5,354,2.36,68.0,53.7,0.327,22.217,180,155,19
XRP/USDT,15m,0.45,0.015,0.01,36,1.5,354,2.36,68.0,52.8,0.305,20.763,180,161,13
XRP/USDT,15m,0.45,0.015,0.01,48,1.5,354,2.36,68.0,52.4,0.31,21.111,182,165,7
XRP/USDT,15m,0.45,0.02,0.008,4,2.5,354,2.36,68.0,38.7,0.376,25.584,67,106,181
XRP/USDT,15m,0.45,0.02,0.008,6,2.5,354,2.36,68.0,45.9,0.497,33.815,105,124,125
XRP/USDT,15m,0.45,0.02,0.008,8,2.5,354,2.36,68.0,50.4,0.558,37.953,135,133,86
XRP/USDT,15m,0.45,0.02,0.008,12,2.5,354,2.36,68.0,49.8,0.574,39.051,149,150,55
XRP/USDT,15m,0.45,0.02,0.008,16,2.5,354,2.36,68.0,49.7,0.568,38.657,156,158,40
XRP/USDT,15m,0.45,0.02,0.008,20,2.5,354,2.36,68.0,48.5,0.546,37.109,158,168,28
XRP/USDT,15m,0.45,0.02,0.008,24,2.5,354,2.36,68.0,47.7,0.522,35.507,159,174,21
XRP/USDT,15m,0.45,0.02,0.008,36,2.5,354,2.36,68.0,46.9,0.499,33.965,160,181,13
XRP/USDT,15m,0.45,0.02,0.008,48,2.5,354,2.36,68.0,47.1,0.52,35.353,163,183,8
XRP/USDT,15m,0.45,0.02,0.01,4,2.0,354,2.36,68.0,47.6,0.378,25.692,69,76,209
